website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio
WEB_06,01/02/2024,2024,2,mobile,Organic Search,10104,9848,11148,1.103325416,86,7892,5692162,355.3402162,0.707929673,0.9746635
WEB_06,01/02/2024,2024,2,desktop,Organic Search,8810,8282,10244,1.16276958,392,7374,5367211,299.3036139,0.719836002,0.940068104
WEB_06,01/02/2024,2024,2,desktop,Direct,1138,1100,1246,1.094903339,14,526,269410,337.0050371,0.422150883,0.966608084
WEB_06,01/02/2024,2024,2,tablet,Organic Search,668,642,728,1.089820359,6,510,398981,330.718658,0.700549451,0.961077844
WEB_06,01/02/2024,2024,2,mobile,Direct,602,578,682,1.132890365,10,214,116813,540.6622102,0.313782991,0.96013289
WEB_06,01/02/2024,2024,2,mobile,Organic Social,164,164,168,1.024390244,0,38,11923,406.3671123,0.226190476,1
WEB_06,01/02/2024,2024,2,desktop,Referral,142,116,188,1.323943662,12,144,136195,312.4372594,0.765957447,0.816901408
WEB_06,01/02/2024,2024,2,mobile,Referral,60,58,62,1.033333333,0,30,14472,279.9665358,0.483870968,0.966666667
WEB_06,01/02/2024,2024,2,tablet,Direct,44,42,46,1.045454545,0,20,9648,287.9753698,0.434782609,0.954545455
WEB_06,01/02/2024,2024,2,desktop,Organic Social,32,30,36,1.125,0,30,27072,349.6207001,0.833333333,0.9375
WEB_06,01/02/2024,2024,2,desktop,Unassigned,16,16,20,1.25,0,10,1555,452.696783,0.5,1
WEB_06,01/02/2024,2024,2,mobile,Unassigned,8,8,8,1,0,4,2808,344.0645869,0.5,1
WEB_06,01/02/2024,2024,2,tablet,Referral,6,4,6,1,0,2,202,356.0818565,0.333333333,0.666666667
WEB_06,01/02/2024,2024,2,tablet,Organic Social,2,2,4,2,0,2,216,338.8799904,0.5,1
WEB_06,01/03/2024,2024,3,mobile,Organic Search,20626,20124,22682,1.099680016,160,16438,13132138,406.9756661,0.724715634,0.975661786
WEB_06,01/03/2024,2024,3,desktop,Organic Search,13444,12750,15520,1.154418328,338,11074,8053128,343.9711973,0.713530928,0.948378459
WEB_06,01/03/2024,2024,3,desktop,Direct,1386,1358,1482,1.069264069,14,490,225806,300.3618053,0.330634278,0.97979798
WEB_06,01/03/2024,2024,3,tablet,Organic Search,1178,1114,1286,1.091680815,4,942,995198,523.5925973,0.732503888,0.945670628
WEB_06,01/03/2024,2024,3,mobile,Direct,1070,1052,1190,1.112149533,4,370,284472,361.7016049,0.31092437,0.98317757
WEB_06,01/03/2024,2024,3,desktop,Referral,150,114,186,1.24,2,134,104947,347.7412359,0.720430108,0.76
WEB_06,01/03/2024,2024,3,mobile,Referral,82,74,84,1.024390244,0,62,40550,259.6744413,0.738095238,0.902439024
WEB_06,01/03/2024,2024,3,mobile,Unassigned,82,82,86,1.048780488,0,43,33898,332.0533698,0.5,1
WEB_06,01/03/2024,2024,3,mobile,Organic Social,42,42,42,1,0,6,2520,305.2243471,0.142857143,1
WEB_06,01/03/2024,2024,3,tablet,Direct,40,32,46,1.15,0,16,3686,387.0698563,0.347826087,0.8
WEB_06,01/03/2024,2024,3,desktop,Unassigned,28,28,32,1.142857143,0,16,7589,305.2673762,0.5,1
WEB_06,01/03/2024,2024,3,desktop,Organic Social,12,10,12,1,0,10,3845,297.4205081,0.833333333,0.833333333
WEB_06,01/03/2024,2024,3,tablet,Organic Social,4,4,4,1,0,2,432,253.994193,0.5,1
WEB_06,01/03/2024,2024,3,tablet,Referral,4,4,4,1,2,4,752,329.5058242,1,1
WEB_06,01/03/2024,2024,3,tablet,Unassigned,2,2,2,1,0,1,216,389.370037,0.5,1
WEB_06,01/04/2024,2024,4,mobile,Organic Search,24312,23242,27330,1.124136229,312,19226,13274395,288.1633979,0.703476034,0.955988812
WEB_06,01/04/2024,2024,4,desktop,Organic Search,14984,14232,16820,1.122530699,526,12288,9204250,349.7406031,0.730558859,0.949813134
WEB_06,01/04/2024,2024,4,mobile,Direct,1462,1432,1642,1.123119015,26,562,301853,490.7800859,0.34226553,0.979480164
WEB_06,01/04/2024,2024,4,tablet,Organic Search,1376,1308,1510,1.097383721,14,1108,895046,360.6874921,0.733774834,0.950581395
WEB_06,01/04/2024,2024,4,desktop,Direct,1140,1100,1268,1.112280702,0,644,282312,313.253475,0.507886435,0.964912281
WEB_06,01/04/2024,2024,4,mobile,Organic Social,320,320,330,1.03125,6,42,14198,299.2106348,0.127272727,1
WEB_06,01/04/2024,2024,4,desktop,Referral,166,142,200,1.204819277,4,148,120600,291.8232814,0.74,0.855421687
WEB_06,01/04/2024,2024,4,mobile,Referral,100,90,110,1.1,2,88,80957,428.9822895,0.8,0.9
WEB_06,01/04/2024,2024,4,tablet,Direct,68,66,80,1.176470588,0,48,28786,536.4140685,0.6,0.970588235
WEB_06,01/04/2024,2024,4,mobile,Unassigned,44,44,46,1.045454545,0,23,22867,274.9927671,0.5,1
WEB_06,01/04/2024,2024,4,desktop,Organic Social,34,30,48,1.411764706,0,26,17496,331.6668925,0.541666667,0.882352941
WEB_06,01/04/2024,2024,4,tablet,Organic Social,20,20,22,1.1,0,2,2160,270.505849,0.090909091,1
WEB_06,01/04/2024,2024,4,desktop,Unassigned,10,10,16,1.6,0,8,3816,331.6988892,0.5,1
WEB_06,01/04/2024,2024,4,tablet,Referral,8,6,10,1.25,0,6,4378,421.0695652,0.6,0.75
WEB_06,01/04/2024,2024,4,tablet,Unassigned,2,2,2,1,0,1,216,352.157229,0.5,1
WEB_06,01/05/2024,2024,5,mobile,Organic Search,27570,26818,31102,1.128110265,482,22304,15095794,310.7220019,0.717124301,0.972723975
WEB_06,01/05/2024,2024,5,desktop,Organic Search,14276,13578,16222,1.136312693,752,11770,8408376,517.0282532,0.725557884,0.951106753
WEB_06,01/05/2024,2024,5,mobile,Direct,2106,2086,2256,1.071225071,28,882,449021,349.3024766,0.390957447,0.990503324
WEB_06,01/05/2024,2024,5,desktop,Direct,1662,1628,1776,1.068592058,76,796,379987,272.3517473,0.448198198,0.97954272
WEB_06,01/05/2024,2024,5,tablet,Organic Search,1322,1236,1478,1.118003026,4,1082,835474,359.426788,0.732070365,0.93494705
WEB_06,01/05/2024,2024,5,mobile,Organic Social,1028,1028,1064,1.035019455,0,136,23069,348.5705415,0.127819549,1
WEB_06,01/05/2024,2024,5,desktop,Referral,134,116,186,1.388059701,24,134,170294,827.9418195,0.720430108,0.865671642
WEB_06,01/05/2024,2024,5,desktop,Organic Social,132,120,146,1.106060606,0,90,64742,279.2531795,0.616438356,0.909090909
WEB_06,01/05/2024,2024,5,mobile,Referral,88,82,100,1.136363636,2,62,35251,281.1506958,0.62,0.931818182
WEB_06,01/05/2024,2024,5,mobile,Unassigned,46,46,46,1,0,23,20736,263.9210775,0.5,1
WEB_06,01/05/2024,2024,5,tablet,Direct,44,42,54,1.227272727,4,20,8712,312.9562505,0.37037037,0.954545455
WEB_06,01/05/2024,2024,5,tablet,Organic Social,16,16,16,1,0,8,1310,401.2900132,0.5,1
WEB_06,01/05/2024,2024,5,desktop,Unassigned,12,12,18,1.5,0,9,6595,343.504236,0.5,1
WEB_06,01/05/2024,2024,5,tablet,Referral,10,8,20,2,0,20,9504,315.6127427,1,0.8
WEB_06,01/05/2024,2024,5,tablet,Unassigned,2,2,2,1,0,1,547,328.097673,0.5,1
WEB_06,01/06/2024,2024,6,mobile,Organic Search,24354,23404,27536,1.130656155,328,18072,11773368,433.1072908,0.656304474,0.960992034
WEB_06,01/06/2024,2024,6,desktop,Organic Search,9688,9080,10858,1.12076796,92,7730,5361307,351.4949995,0.71191748,0.937241949
WEB_06,01/06/2024,2024,6,mobile,Direct,2000,1980,2162,1.081,24,736,349488,388.9454518,0.340425532,0.99
WEB_06,01/06/2024,2024,6,desktop,Direct,1584,1512,1754,1.107323232,234,1078,673704,363.2159767,0.614595211,0.954545455
WEB_06,01/06/2024,2024,6,tablet,Organic Search,1130,1058,1230,1.088495575,4,866,627235,268.7903407,0.704065041,0.936283186
WEB_06,01/06/2024,2024,6,mobile,Organic Social,222,220,228,1.027027027,0,26,3024,349.5337476,0.114035088,0.990990991
WEB_06,01/06/2024,2024,6,desktop,Referral,120,102,140,1.166666667,2,106,96725,259.448617,0.757142857,0.85
WEB_06,01/06/2024,2024,6,mobile,Referral,112,106,122,1.089285714,10,72,36058,1448.098991,0.590163934,0.946428571
WEB_06,01/06/2024,2024,6,tablet,Direct,64,62,72,1.125,0,28,22291,283.2762525,0.388888889,0.96875
WEB_06,01/06/2024,2024,6,mobile,Unassigned,38,38,38,1,2,19,12586,395.5227609,0.5,1
WEB_06,01/06/2024,2024,6,desktop,Organic Social,28,20,30,1.071428571,0,22,8122,362.2051813,0.733333333,0.714285714
WEB_06,01/06/2024,2024,6,desktop,Unassigned,22,22,24,1.090909091,4,12,2707,313.9215238,0.5,1
WEB_06,01/06/2024,2024,6,tablet,Referral,16,14,20,1.25,0,10,8770,350.8209009,0.5,0.875
WEB_06,01/06/2024,2024,6,tablet,Organic Social,2,2,2,1,0,2,29,451.3256547,1,1
WEB_06,01/07/2024,2024,7,mobile,Organic Search,20086,19130,22080,1.099273126,298,12314,7710955,301.0470342,0.557699275,0.95240466
WEB_06,01/07/2024,2024,7,desktop,Organic Search,7864,7320,8696,1.105798576,104,6166,4350514,391.1797811,0.709061638,0.930824008
WEB_06,01/07/2024,2024,7,mobile,Direct,1700,1682,1862,1.095294118,32,442,209534,361.7903607,0.237379162,0.989411765
WEB_06,01/07/2024,2024,7,desktop,Direct,1648,1572,1792,1.087378641,236,1090,668923,261.3225069,0.608258929,0.953883495
WEB_06,01/07/2024,2024,7,mobile,Organic Social,924,914,954,1.032467532,0,144,42494,529.8098656,0.150943396,0.989177489
WEB_06,01/07/2024,2024,7,tablet,Organic Search,918,858,1026,1.117647059,6,608,488218,579.5303839,0.592592593,0.934640523
WEB_06,01/07/2024,2024,7,mobile,Referral,860,856,878,1.020930233,1504,830,214042,345.5773279,0.945330296,0.995348837
WEB_06,01/07/2024,2024,7,desktop,Referral,338,316,382,1.130177515,370,322,113558,253.761279,0.842931937,0.934911243
WEB_06,01/07/2024,2024,7,desktop,Organic Social,114,108,138,1.210526316,0,74,23472,255.010413,0.536231884,0.947368421
WEB_06,01/07/2024,2024,7,tablet,Organic Social,30,30,30,1,0,8,3298,402.7353599,0.266666667,1
WEB_06,01/07/2024,2024,7,mobile,Unassigned,20,20,20,1,2,10,15019,362.1485714,0.5,1
WEB_06,01/07/2024,2024,7,tablet,Direct,16,14,16,1,0,10,1152,301.7766477,0.625,0.875
WEB_06,01/07/2024,2024,7,tablet,Referral,12,12,14,1.166666667,8,10,4118,462.7695373,0.714285714,1
WEB_06,01/07/2024,2024,7,desktop,Unassigned,8,8,10,1.25,0,5,1512,915.8647087,0.5,1
WEB_06,01/08/2024,2024,8,mobile,Organic Search,17502,16892,19846,1.133927551,220,11050,6561778,357.9162553,0.556787262,0.96514684
WEB_06,01/08/2024,2024,8,desktop,Organic Search,7496,6996,8342,1.112860192,108,5832,4175107,379.151092,0.699112923,0.933297759
WEB_06,01/08/2024,2024,8,mobile,Organic Social,2158,2154,2218,1.027803522,224,252,73858,490.8294559,0.11361587,0.998146432
WEB_06,01/08/2024,2024,8,mobile,Direct,1622,1598,1774,1.093711467,16,402,182822,629.2775563,0.226606539,0.985203453
WEB_06,01/08/2024,2024,8,desktop,Direct,1250,1186,1400,1.12,54,904,643738,262.9636532,0.645714286,0.9488
WEB_06,01/08/2024,2024,8,tablet,Organic Search,752,710,816,1.085106383,2,528,367070,252.8446096,0.647058824,0.944148936
WEB_06,01/08/2024,2024,8,desktop,Referral,126,96,178,1.412698413,8,130,142891,431.708615,0.730337079,0.761904762
WEB_06,01/08/2024,2024,8,desktop,Organic Social,122,114,144,1.180327869,10,84,31651,254.299465,0.583333333,0.93442623
WEB_06,01/08/2024,2024,8,mobile,Referral,78,70,84,1.076923077,4,60,53122,396.450131,0.714285714,0.897435897
WEB_06,01/08/2024,2024,8,tablet,Organic Social,40,40,44,1.1,0,6,15106,379.3912804,0.136363636,1
WEB_06,01/08/2024,2024,8,tablet,Direct,28,26,28,1,0,18,11246,315.5687339,0.642857143,0.928571429
WEB_06,01/08/2024,2024,8,desktop,Unassigned,14,14,14,1,0,7,1814,430.4261597,0.5,1
WEB_06,01/08/2024,2024,8,mobile,Unassigned,8,8,10,1.25,0,5,4392,301.2639708,0.5,1
WEB_06,01/08/2024,2024,8,tablet,Referral,4,4,4,1,0,4,1930,318.3372817,1,1
WEB_06,01/09/2024,2024,9,mobile,Organic Search,13672,13268,15294,1.11863663,366,8204,5234861,458.8241355,0.536419511,0.970450556
WEB_06,01/09/2024,2024,9,desktop,Organic Search,7870,7376,8670,1.101651842,216,6178,4477579,282.8870498,0.712572088,0.937229987
WEB_06,01/09/2024,2024,9,mobile,Direct,1074,1048,1184,1.102420857,14,308,131213,313.0327608,0.260135135,0.975791434
WEB_06,01/09/2024,2024,9,desktop,Direct,792,754,892,1.126262626,304,318,148248,292.2774171,0.356502242,0.952020202
WEB_06,01/09/2024,2024,9,tablet,Organic Search,646,620,698,1.080495356,0,452,318485,317.042193,0.64756447,0.959752322
WEB_06,01/09/2024,2024,9,mobile,Organic Social,420,418,426,1.014285714,0,44,19498,361.1883167,0.103286385,0.995238095
WEB_06,01/09/2024,2024,9,desktop,Referral,118,98,162,1.372881356,10,116,96149,254.398471,0.716049383,0.830508475
WEB_06,01/09/2024,2024,9,mobile,Referral,84,72,90,1.071428571,0,50,37987,946.476563,0.555555556,0.857142857
WEB_06,01/09/2024,2024,9,desktop,Organic Social,50,50,60,1.2,0,34,8856,384.5868755,0.566666667,1
WEB_06,01/09/2024,2024,9,tablet,Direct,18,18,20,1.111111111,0,8,10454,343.9057327,0.4,1
WEB_06,01/09/2024,2024,9,desktop,Unassigned,16,16,20,1.25,0,10,792,300.6700574,0.5,1
WEB_06,01/09/2024,2024,9,mobile,Unassigned,10,10,12,1.2,0,6,1267,308.2791355,0.5,1
WEB_06,01/09/2024,2024,9,tablet,Organic Social,6,6,8,1.333333333,0,4,648,411.8796783,0.5,1
WEB_06,01/09/2024,2024,9,tablet,Referral,4,4,4,1,0,2,3146,331.5070941,0.5,1
WEB_06,01/10/2024,2024,10,mobile,Organic Search,14096,13600,15802,1.121027242,446,7856,5619269,429.6613708,0.497152259,0.964812713
WEB_06,01/10/2024,2024,10,desktop,Organic Search,8102,7630,9396,1.159713651,130,6126,4421102,650.4683085,0.651979566,0.94174278
WEB_06,01/10/2024,2024,10,mobile,Direct,888,882,980,1.103603604,48,218,120470,361.2465935,0.22244898,0.993243243
WEB_06,01/10/2024,2024,10,tablet,Organic Search,682,650,728,1.06744868,10,458,486317,278.2837785,0.629120879,0.953079179
WEB_06,01/10/2024,2024,10,desktop,Direct,504,486,618,1.226190476,140,310,149746,355.3431729,0.501618123,0.964285714
WEB_06,01/10/2024,2024,10,desktop,Referral,128,98,166,1.296875,4,112,73656,257.49234,0.674698795,0.765625
WEB_06,01/10/2024,2024,10,mobile,Referral,54,50,58,1.074074074,0,36,17309,396.6703281,0.620689655,0.925925926
WEB_06,01/10/2024,2024,10,mobile,Organic Social,26,26,32,1.230769231,0,8,1325,336.5358656,0.25,1
WEB_06,01/10/2024,2024,10,tablet,Direct,24,22,26,1.083333333,0,8,24264,366.0878288,0.307692308,0.916666667
WEB_06,01/10/2024,2024,10,desktop,Organic Social,14,14,16,1.142857143,0,10,648,409.6460619,0.625,1
WEB_06,01/10/2024,2024,10,desktop,Unassigned,12,12,14,1.166666667,0,7,2837,505.645146,0.5,1
WEB_06,01/10/2024,2024,10,mobile,Unassigned,8,8,8,1,2,4,2246,382.0687902,0.5,1
WEB_06,01/10/2024,2024,10,tablet,Referral,6,6,6,1,0,6,4738,271.8678714,1,1
WEB_06,01/11/2024,2024,11,mobile,Organic Search,8338,8060,9518,1.141520748,70,5088,3281904,306.7387892,0.534566085,0.966658671
WEB_06,01/11/2024,2024,11,desktop,Organic Search,5908,5510,6938,1.174339878,114,4770,3697142,318.037209,0.687518017,0.932633717
WEB_06,01/11/2024,2024,11,mobile,Direct,474,464,542,1.143459916,18,114,79056,254.8397009,0.210332103,0.978902954
WEB_06,01/11/2024,2024,11,desktop,Direct,460,440,544,1.182608696,52,192,153461,317.5858124,0.352941176,0.956521739
WEB_06,01/11/2024,2024,11,tablet,Organic Search,456,424,512,1.122807018,2,328,208714,252.9560152,0.640625,0.929824561
WEB_06,01/11/2024,2024,11,mobile,Organic Social,280,280,288,1.028571429,2,34,6307,254.9727105,0.118055556,1
WEB_06,01/11/2024,2024,11,desktop,Referral,164,126,206,1.256097561,0,132,153216,394.6283046,0.640776699,0.768292683
WEB_06,01/11/2024,2024,11,mobile,Referral,42,40,56,1.333333333,2,38,32746,328.5415702,0.678571429,0.952380952
WEB_06,01/11/2024,2024,11,desktop,Organic Social,28,26,28,1,0,10,1930,301.4897147,0.357142857,0.928571429
WEB_06,01/11/2024,2024,11,tablet,Direct,20,20,22,1.1,0,10,3312,438.34961,0.454545455,1
WEB_06,01/11/2024,2024,11,tablet,Organic Social,6,6,6,1,0,2,648,300.393045,0.333333333,1
WEB_06,01/11/2024,2024,11,desktop,Unassigned,4,4,4,1,0,2,792,278.5764129,0.5,1
WEB_06,01/11/2024,2024,11,tablet,Referral,4,2,4,1,0,2,43,311.2960115,0.5,0.5
WEB_06,01/11/2024,2024,11,mobile,Unassigned,2,2,2,1,0,1,1253,295.2427386,0.5,1
WEB_06,01/12/2024,2024,12,mobile,Organic Search,7630,7354,8432,1.105111402,42,4583,3357866,271.0004421,0.543524668,0.963826999
WEB_06,01/12/2024,2024,12,desktop,Organic Search,5838,5369,6786,1.162384378,12,4723,4060579,311.114554,0.695991748,0.919664269
WEB_06,01/12/2024,2024,12,desktop,Direct,646,619,745,1.153250774,80,245,260220,293.4665273,0.32885906,0.958204334
WEB_06,01/12/2024,2024,12,mobile,Direct,561,551,721,1.285204991,4,129,55978,296.4558328,0.178918169,0.982174688
WEB_06,01/12/2024,2024,12,tablet,Organic Search,333,313,391,1.174174174,0,262,269715,343.0086966,0.670076726,0.93993994
WEB_06,01/12/2024,2024,12,desktop,Referral,180,139,272,1.511111111,0,180,289058,416.3374259,0.661764706,0.772222222
WEB_06,01/12/2024,2024,12,mobile,Referral,71,51,95,1.338028169,0,54,35486,414.781451,0.568421053,0.718309859
WEB_06,01/12/2024,2024,12,mobile,Organic Social,27,27,31,1.148148148,0,7,384,291.945016,0.225806452,1
WEB_06,01/12/2024,2024,12,tablet,Direct,27,27,27,1,0,3,4077,294.9084559,0.111111111,1
WEB_06,01/12/2024,2024,12,desktop,Organic Social,14,14,17,1.214285714,0,10,11518,295.1037514,0.588235294,1
WEB_06,01/12/2024,2024,12,desktop,Unassigned,10,10,14,1.4,0,7,629,337.0899842,0.5,1
WEB_06,01/12/2024,2024,12,mobile,Unassigned,3,3,3,1,0,2,1423,424.1431902,0.666666667,1
WEB_07,01/01/2024,2024,1,desktop,Organic Search,13358,12280,16420,1.229225932,2194,11078,7326634,592.839804,0.674665043,0.919299296
WEB_07,01/01/2024,2024,1,mobile,Organic Search,12720,12438,14482,1.138522013,448,9798,5836622,253.1978882,0.67656401,0.977830189
WEB_07,01/01/2024,2024,1,desktop,Direct,1580,1290,2900,1.835443038,344,1746,1338134,259.360139,0.602068966,0.816455696
WEB_07,01/01/2024,2024,1,mobile,Direct,1262,1184,1930,1.529318542,36,864,585907,397.2803985,0.447668394,0.938193344
WEB_07,01/01/2024,2024,1,desktop,Referral,690,484,1782,2.582608696,504,1318,1080446,350.2698175,0.739618406,0.701449275
WEB_07,01/01/2024,2024,1,tablet,Organic Search,552,534,638,1.155797101,8,426,283910,290.464818,0.667711599,0.967391304
WEB_07,01/01/2024,2024,1,mobile,Organic Social,384,384,398,1.036458333,0,42,10152,643.0491896,0.105527638,1
WEB_07,01/01/2024,2024,1,mobile,Referral,208,182,324,1.557692308,12,218,190498,428.0826566,0.672839506,0.875
WEB_07,01/01/2024,2024,1,desktop,Unassigned,172,158,16,0.093023256,4770,8,6116,281.9653922,0.5,0.918604651
WEB_07,01/01/2024,2024,1,tablet,Direct,40,40,58,1.45,2,10,2981,297.7962034,0.172413793,1
WEB_07,01/01/2024,2024,1,desktop,Organic Social,38,34,50,1.315789474,0,32,40968,303.856276,0.64,0.894736842
WEB_07,01/01/2024,2024,1,mobile,Unassigned,22,22,24,1.090909091,0,12,7646,316.0298495,0.5,1
WEB_07,01/01/2024,2024,1,tablet,Referral,22,20,28,1.272727273,0,26,22219,643.712579,0.928571429,0.909090909
WEB_07,01/01/2024,2024,1,desktop,Email,2,2,2,1,0,1,86,278.8868656,0.5,1
WEB_07,01/01/2024,2024,1,tablet,Organic Social,2,2,2,1,0,1,216,268.7504698,0.5,1
WEB_07,01/02/2024,2024,2,mobile,Organic Search,15028,14556,17538,1.16702156,226,11666,6328138,391.9568489,0.665184172,0.968591962
WEB_07,01/02/2024,2024,2,desktop,Organic Search,14442,13392,18106,1.253704473,1526,12212,7446326,338.7476549,0.674472551,0.927295388
WEB_07,01/02/2024,2024,2,mobile,Direct,1962,1876,2692,1.372069317,76,1376,741643,297.9116589,0.511144131,0.956167176
WEB_07,01/02/2024,2024,2,desktop,Direct,1762,1486,3248,1.843359818,212,1860,1264320,696.8445591,0.572660099,0.843359818
WEB_07,01/02/2024,2024,2,desktop,Referral,1250,1050,2360,1.888,1222,1244,1186834,323.9460988,0.527118644,0.84
WEB_07,01/02/2024,2024,2,tablet,Organic Search,610,580,752,1.232786885,8,536,309067,340.1855245,0.712765957,0.950819672
WEB_07,01/02/2024,2024,2,mobile,Organic Social,484,484,502,1.037190083,2,60,16834,359.8131402,0.119521912,1
WEB_07,01/02/2024,2024,2,mobile,Referral,144,108,250,1.736111111,2,202,108230,287.5598249,0.808,0.75
WEB_07,01/02/2024,2024,2,desktop,Organic Social,70,64,78,1.114285714,10,54,46339,532.5910521,0.692307692,0.914285714
WEB_07,01/02/2024,2024,2,tablet,Direct,62,60,78,1.258064516,0,32,22104,273.5052865,0.41025641,0.967741935
WEB_07,01/02/2024,2024,2,desktop,Unassigned,24,24,30,1.25,6,2,27619,309.8709743,0.066666667,1
WEB_07,01/02/2024,2024,2,mobile,Unassigned,22,22,22,1,0,11,7301,255.016109,0.5,1
WEB_07,01/02/2024,2024,2,tablet,Referral,20,12,28,1.4,0,18,8712,312.480227,0.642857143,0.6
WEB_07,01/02/2024,2024,2,tablet,Organic Social,8,6,8,1,0,4,547,284.1504205,0.5,0.75
WEB_07,01/02/2024,2024,2,desktop,Organic Video,4,4,4,1,0,4,619,392.366143,1,1
WEB_07,01/02/2024,2024,2,desktop,Email,2,2,2,1,0,1,216,348.7530738,0.5,1
WEB_07,01/02/2024,2024,2,mobile,Organic Video,2,2,2,1,0,1,216,522.0154037,0.5,1
WEB_07,01/03/2024,2024,3,desktop,Organic Search,12968,11692,16112,1.242442936,1022,11026,6593573,371.8141656,0.684334657,0.901603948
WEB_07,01/03/2024,2024,3,mobile,Organic Search,12730,12216,14526,1.141084053,296,9620,5724763,342.9115222,0.662260774,0.959622938
WEB_07,01/03/2024,2024,3,mobile,Direct,1616,1538,2302,1.42450495,84,1216,614405,395.9912052,0.528236316,0.951732673
WEB_07,01/03/2024,2024,3,desktop,Direct,1548,1298,2964,1.914728682,550,1716,1015834,264.5198524,0.578947368,0.838501292
WEB_07,01/03/2024,2024,3,desktop,Referral,678,450,1576,2.324483776,426,1062,957398,441.8897338,0.673857868,0.663716814
WEB_07,01/03/2024,2024,3,tablet,Organic Search,534,518,614,1.149812734,0,430,297792,267.7970039,0.700325733,0.970037453
WEB_07,01/03/2024,2024,3,mobile,Organic Social,226,224,234,1.03539823,26,46,12312,772.8279323,0.196581197,0.991150442
WEB_07,01/03/2024,2024,3,mobile,Referral,176,140,414,2.352272727,8,304,148334,254.822175,0.734299517,0.795454545
WEB_07,01/03/2024,2024,3,desktop,Organic Social,58,44,82,1.413793103,18,46,27058,254.980055,0.56097561,0.75862069
WEB_07,01/03/2024,2024,3,tablet,Direct,46,40,54,1.173913043,0,26,9058,276.8015301,0.481481481,0.869565217
WEB_07,01/03/2024,2024,3,desktop,Unassigned,28,28,30,1.071428571,4,15,20477,365.1155597,0.5,1
WEB_07,01/03/2024,2024,3,mobile,Unassigned,18,18,18,1,2,9,13522,383.2537175,0.5,1
WEB_07,01/03/2024,2024,3,tablet,Referral,16,12,16,1,0,16,5558,308.8516605,1,0.75
WEB_07,01/03/2024,2024,3,tablet,Unassigned,2,2,2,1,0,1,340,463.7442676,0.5,1
WEB_07,01/03/2024,2024,3,tablet,Organic Social,1,1,2,2,0,1,108,255.3556767,0.5,1
WEB_07,01/04/2024,2024,4,desktop,Organic Search,11516,10432,14570,1.265196249,752,9518,5751749,355.1462708,0.653260124,0.905870094
WEB_07,01/04/2024,2024,4,mobile,Organic Search,11484,11054,13242,1.15308255,242,8674,4907146,355.6431923,0.655037003,0.9625566
WEB_07,01/04/2024,2024,4,desktop,Direct,1656,1396,2934,1.77173913,504,1528,1015214,272.5158153,0.520790729,0.842995169
WEB_07,01/04/2024,2024,4,mobile,Direct,1622,1558,2134,1.315659679,52,1190,619301,265.9936423,0.557638238,0.96054254
WEB_07,01/04/2024,2024,4,tablet,Organic Search,510,492,560,1.098039216,8,384,250747,354.145317,0.685714286,0.964705882
WEB_07,01/04/2024,2024,4,desktop,Referral,436,254,1220,2.798165138,222,884,836827,392.471356,0.724590164,0.582568807
WEB_07,01/04/2024,2024,4,mobile,Referral,120,96,210,1.75,2,146,78653,255.069823,0.695238095,0.8
WEB_07,01/04/2024,2024,4,tablet,Direct,44,40,46,1.045454545,0,18,9864,345.5318246,0.391304348,0.909090909
WEB_07,01/04/2024,2024,4,desktop,Organic Social,22,16,42,1.909090909,28,24,7200,427.193993,0.571428571,0.727272727
WEB_07,01/04/2024,2024,4,mobile,Organic Social,20,20,22,1.1,0,11,2160,376.6380383,0.5,1
WEB_07,01/04/2024,2024,4,mobile,Unassigned,20,20,20,1,0,10,2765,495.1713348,0.5,1
WEB_07,01/04/2024,2024,4,tablet,Referral,14,10,24,1.714285714,0,20,6566,383.0144948,0.833333333,0.714285714
WEB_07,01/04/2024,2024,4,desktop,Unassigned,10,10,10,1,0,5,2131,362.3834685,0.5,1
WEB_07,01/04/2024,2024,4,mobile,Email,8,8,8,1,0,4,3269,385.8182391,0.5,1
WEB_07,01/04/2024,2024,4,desktop,Email,6,6,8,1.333333333,0,6,2981,280.3544783,0.75,1
WEB_07,01/05/2024,2024,5,mobile,Organic Search,12462,11914,13758,1.103996148,244,9048,4956970,257.3234586,0.657653729,0.95602632
WEB_07,01/05/2024,2024,5,desktop,Organic Search,10260,9356,12786,1.24619883,796,8390,5010336,290.5711461,0.656186454,0.911890838
WEB_07,01/05/2024,2024,5,mobile,Direct,5170,5082,5860,1.133462282,54,3660,1431144,258.5723225,0.624573379,0.982978723
WEB_07,01/05/2024,2024,5,desktop,Direct,1484,1224,2650,1.785714286,870,1574,993629,321.5850179,0.593962264,0.824797844
WEB_07,01/05/2024,2024,5,tablet,Organic Search,574,544,652,1.135888502,4,426,252475,942.7175497,0.653374233,0.947735192
WEB_07,01/05/2024,2024,5,desktop,Referral,502,322,1140,2.270916335,262,806,622814,346.7663981,0.707017544,0.641434263
WEB_07,01/05/2024,2024,5,tablet,Direct,156,154,162,1.038461538,0,96,34042,423.8175959,0.592592593,0.987179487
WEB_07,01/05/2024,2024,5,mobile,Referral,134,108,218,1.626865672,30,162,94651,337.5215843,0.743119266,0.805970149
